user_id,gender,location,user_watch_history,preferred_genre,preferred_country
U009012,Female,Indonesia,"[""it's okay to not be okay"", ""uncontrollably fond"", ""woman with a suitcase"", ""moment at eighteen"", ""school 2017"", ""7 project""]",Business,South Korea
U009013,Female,India,"[""law school"", ""healer"", ""boys' lockdown"", ""the love you give me"", ""in-seoul"", ""tale of the nine-tailed"", ""plus & minus"", ""love rain"", ""doctors"", ""divorce lawyer in love""]",Romance,South Korea
U009014,Female,Egypt,"[""love alarm"", ""oh! my emperor"", ""meteor garden"", ""lucky romance""]",Business,China
U009015,Female,Mexico,"[""goblin"", ""user not found"", ""my husband in law"", ""the man's voice"", ""about time"", ""night of love with you"", ""suits-1"", ""shopping king louie""]",Drama,South Korea
U009016,Female,Sweden,"[""my holo love"", ""abyss"", ""she was pretty"", ""moorim school""]",Romance,South Korea
U009017,Female,Switzerland,"[""noble aspirations season 2"", ""colorful love: genderless danshi ni aisareteimasu""]",Romance,China
U009018,Female,United States,"[""i'm sorry, i love you"", ""my girlfriend is a gumiho"", ""lawless lawyer"", ""it's beautiful now"", ""when time stopped"", ""catch the ghost"", ""the hymn of death"", ""the forbidden marriage"", ""extraordinary you"", ""the penthouse season 3: war in life"", ""the king's affection"", ""rugal""]",Life,South Korea
U009019,Female,Singapore,"[""clean with passion for now"", ""a love so beautiful"", ""full house"", ""who rules the world"", ""a thousand kisses"", ""angel's last mission: love"", ""moon lovers: scarlet heart ryeo"", ""anna"", ""my holo love"", ""hwarang"", ""tempted""]",Law,South Korea
U009020,Female,United States,"[""five enough"", ""the package"", ""7 first kisses"", ""'cause you're my boy"", ""sekai no chuushin de, ai wo sakebu"", ""my secret hotel"", ""lovely writer"", ""pinocchio"", ""moon lovers: scarlet heart ryeo"", ""unforgotten night"", ""together with me"", ""zettai bl ni naru sekai vs zettai bl ni naritakunai otoko""]",Romance,Japan
U009021,Male,Sri Lanka,"[""my dream""]",Thriller,Thailand
U009022,Female,United States,"[""kill me, heal me"", ""plus & minus"", ""twenty-five twenty-one"", ""pasta"", ""that winter, the wind blows"", ""my first first love"", ""a poem a day"", ""i'm not a robot"", ""somehow 18"", ""biscuit teacher and star candy"", ""eulachacha waikiki"", ""because this is my first life""]",Drama,China
U009023,Female,Serbia,"[""crash landing on you"", ""rebel: thief who stole the people"", ""light on me"", ""special labor inspector jo"", ""kokdu: season of deity"", ""goong"", ""the equator man"", ""because this is my first life"", ""lie after lie""]",Wuxia,South Korea
U009024,Female,United States,"[""u-prince: the gentle vet"", ""make it right 2""]",Youth,Japan
U009025,Female,Portugal,"[""majisuka gakuen"", ""hiru"", ""saigo no yakusoku"", ""sassy go go"", ""kazoku game"", ""love alarm"", ""sunao ni narenakute"", ""totsuzen desu ga, ashita kekkon shimasu""]",Political,Japan
U009026,Female,United States,"[""bad guy"", ""it's okay to not be okay""]",Romance,China
U009027,Female,India,"[""two weeks-1"", ""saikou no jinsei no owarikata - ending planner"", ""introverted boss"", ""sekai ichi muzukashii koi"", ""since i met u""]",Drama,Japan
U009028,Prefer not to say,United States,"[""the school nurse files"", ""run on"", ""dream high special concert"", ""black"", ""my roommate is a gumiho"", ""diary of tootsies season 2"", ""night watchman's journal"", ""my first first love 2"", ""true beauty"", ""island"", ""revolutionary love"", ""playful kiss"", ""dr. romantic"", ""dokgo rewind"", ""dream knight"", ""moon embracing the sun"", ""all of us are dead"", ""the sound of magic"", ""my id is gangnam beauty"", ""it's okay to not be okay""]",Wuxia,South Korea
U009029,Female,United States,"[""all of us are dead"", ""my sweet dear"", ""goblin"", ""hotel del luna"", ""queen in hyun's man"", ""the miracle-1"", ""my father is strange"", ""your highness, the class monitor"", ""true beauty"", ""queen dugu"", ""start-up"", ""warm and cozy"", ""law school"", ""beautiful gong shim"", ""live up to your name"", ""liar game-1"", ""gen y"", ""what's wrong with secretary kim"", ""singing all along"", ""to the beautiful you""]",Law,South Korea
U009030,Female,United States,"[""kurosagi"", ""joseon attorney: a morality"", ""tale of the nine-tailed"", ""mary stayed out all night"", ""ja myung go"", ""the golden spoon""]",Sci-Fi,South Korea
U009031,Male,United States,"[""mr. sunshine"", ""let's go watch meteor shower"", ""chinese paladin"", ""dinner mate"", ""descendants of the sun"", ""personal taste"", ""cheese in the trap"", ""history1: obsessed"", ""hapimari: happy marriage!?"", ""the ambiguous focus"", ""love by chance"", ""live"", ""love better than immortality"", ""hot stove league"", ""the k2""]",Romance,South Korea
U009032,Female,United States,"[""the heirs"", ""mr. sunshine"", ""lovestruck in the city"", ""plus nine boys"", ""love alarm season 2"", ""imaginary cat"", ""my roommate is a gumiho"", ""i need romance-1""]",Thriller,South Korea
U009033,Male,Philippines,"[""fairyland lovers"", ""tharntype season 2: 7 years of love"", ""until we meet again""]",Life,South Korea
U009034,Female,United States,"[""abyss"", ""be loved in house: i do"", ""behind every star"", ""love sick season 2"", ""dragon zakura"", ""hip hop teacher"", ""good job""]",Youth,South Korea
U009035,Female,United Kingdom,"[""the oath of love"", ""while you were sleeping""]",Romance,South Korea
U009036,Female,United States,"[""a gentleman's dignity"", ""familiar wife"", ""myung wol the spy"", ""history3: make our days count"", ""queen of the ring"", ""lawless lawyer"", ""the autumn ballad"", ""here to heart"", ""another miss oh"", ""love revolution"", ""crazy love""]",Romance,South Korea
U009037,Female,United Kingdom,"[""nightmare teacher"", ""vincenzo""]",Comedy,South Korea
U009038,Female,Bulgaria,"[""military prosecutor doberman"", ""arthdal chronicles part 2: the sky turning inside out, rising land"", ""vagabond"", ""adamas"", ""best mistake season 2"", ""jirisan"", ""my love from the star"", ""monstar"", ""hometown cha-cha-cha"", ""playful kiss""]",Horror,South Korea
U009039,Female,Philippines,"[""pegasus market"", ""7 first kisses"", ""oh my venus"", ""semantic error"", ""call it what you want"", ""i'm tee, me too"", ""temperature of love"", ""shadow detective"", ""triangle"", ""in a good way"", ""operation proposal""]",Drama,South Korea
U009040,Female,India,"[""the flame's daughter"", ""love is fate"", ""hana yori dango"", ""be arrogant""]",Drama,South Korea
U009041,Female,United States,"[""chocolate"", ""imawa no kuni no alice season 2"", ""35 sai no koukousei"", ""sky castle"", ""flower boy next door"", ""imawa no kuni no alice""]",Drama,South Korea
U009042,Female,United States,"[""shining inheritance"", ""juvenile justice"", ""strong woman do bong soon special""]",Thriller,South Korea
U009043,Female,United Kingdom,"[""49 days"", ""doctors"", ""what's wrong with secretary kim"", ""river where the moon rises"", ""the naked director"", ""lucky's first love"", ""listening snow tower"", ""fox in the screen""]",Drama,China
U009044,Male,Taiwan,"[""ancient love poetry"", ""my calorie boy"", ""watcher"", ""to the beautiful you"", ""the school nurse files"", ""squid game"", ""forensic heroes""]",Drama,China
U009045,Female,United States,"[""i am..."", ""entertainer"", ""a love so beautiful-1"", ""while you were sleeping"", ""it's okay, that's love"", ""abyss"", ""yumi's cells season 2"", ""goblin""]",Comedy,China
U009046,Female,United States,"[""lucky's first love"", ""where your eyes linger"", ""high kick! the revenge of the short legged"", ""mirror of the witch"", ""goblin"", ""the uncanny counter""]",Supernatural,South Korea
U009047,Female,United States,"[""leverage"", ""a female student arrives at the imperial college"", ""secret garden"", ""love rain"", ""flower grandpa investigation unit"", ""gu family book"", ""miracle"", ""the one and only-1"", ""hospital playlist"", ""my name"", ""missing: the other side"", ""dr. romantic season 2"", ""maiden holmes"", ""shine or go crazy"", ""love alarm"", ""the master's sun"", ""rinko-san wa shite mitai"", ""it's okay to not be okay"", ""mother""]",Supernatural,South Korea
U009048,Female,United States,"[""meteor garden"", ""i hear you"", ""the forbidden marriage"", ""where your eyes linger"", ""please feel at ease mr. ling"", ""angel's last mission: love"", ""when time stopped"", ""sassy go go"", ""coffee prince"", ""school 2013 special"", ""hi bye, mama!"", ""strangers from hell"", ""my father is strange"", ""my secret romance"", ""lovestruck in the city"", ""oh my venus"", ""kinnporsche"", ""marriage, not dating""]",Drama,Thailand
U009049,Female,France,"[""eien no kinou"", ""chijo no kiss"", ""when the weather is fine"", ""stranger season 2"", ""just between lovers"", ""alchemy of souls season 2: light and shadow""]",Drama,South Korea
U009050,Female,Portugal,"[""peach of time"", ""mistress"", ""doctors""]",Melodrama,South Korea
U009051,Female,India,"[""was it love?"", ""the game: towards zero"", ""school 2017""]",Crime,South Korea
U009052,Female,Malaysia,"[""medical top team"", ""cherry blossoms after winter"", ""meloholic"", ""longing heart""]",Mystery,South Korea
U009053,Female,United States,"[""divorce lawyer in love"", ""no time for love"", ""eulachacha waikiki"", ""true beauty"", ""love relationship"", ""descendants of the sun"", ""tokumei sentai go-busters"", ""take my brother away"", ""gay ok bangkok"", ""together with me: the next chapter"", ""a love so beautiful-1""]",Life,Japan
U009054,Female,Greece,"[""drunk in good taste"", ""lost in the kunlun mountains"", ""dream high season 2"", ""fairyland lovers"", ""the romance of tiger and rose"", ""the sword and the brocade"", ""alchemy of souls season 2: light and shadow""]",Fantasy,China
U009055,Female,United States,"[""paint with love"", ""my id is gangnam beauty"", ""gameboys level-up edition"", ""mr. sunshine"", ""hometown cha-cha-cha"", ""ai long nhai"", ""find yourself"", ""mine"", ""i don't love you yet"", ""fight for my way"", ""forest"", ""my love from another star"", ""close friend season 2"", ""autumn's concerto"", ""hana yori dango 2""]",Drama,South Korea
U009056,Female,United States,"[""my fated boy"", ""the killer's shopping list"", ""lovely horribly"", ""secret love"", ""queen for seven days""]",Horror,South Korea
U009057,Female,Netherlands,"[""mimicus"", ""i have not done my best yet"", ""alchemy of souls"", ""surplus princess""]",Supernatural,South Korea
U009058,Female,United States,"[""hotel del luna""]",Drama,South Korea
U009059,Male,Brazil,"[""he's coming to me"", ""friend zone 2: dangerous area"", ""a business proposal"", ""girlfriend"", ""mozu: mozu no sakebu yoru"", ""stranger"", ""itaewon class"", ""a piece of your mind"", ""devil sister"", ""buying ears"", ""kare ga boku ni koishita wake"", ""dear.m"", ""i really really like you"", ""hospital playlist"", ""my first first love 2"", ""blacklist"", ""silent"", ""between us-1"", ""orange marmalade"", ""love flight""]",Life,Thailand
U009060,Female,Serbia,"[""oh my ghost"", ""arang and the magistrate"", ""kurosagi""]",Fantasy,South Korea
U009061,Female,Germany,"[""light on me"", ""navillera"", ""what's wrong with secretary kim"", ""who rules the world""]",Mystery,South Korea
U009062,Female,United States,"[""the warp effect"", ""wisher"", ""prince's prince"", ""they kiss again"", ""mother""]",Mystery,Taiwan
U009063,Female,United States,"[""moon embracing the sun"", ""mother"", ""together with me"", ""gap"", ""ghost doctor"", ""i am your king"", ""angel's last mission: love""]",Supernatural,Thailand
U009064,Male,United States,"[""my love from the star"", ""blue of winter"", ""prison playbook"", ""my lovely sam soon""]",Music,South Korea
U009065,Female,Singapore,"[""the devil judge"", ""golden time"", ""beautiful gong shim"", ""goblin"", ""awaken"", ""future"", ""the king: eternal monarch"", ""boys over flowers"", ""itaewon class"", ""a life time love""]",Romance,Thailand
U009066,Male,Greece,"[""black & white"", ""oh! my emperor"", ""nirvana in fire season 2: the wind blows in chang lin"", ""joseon attorney: a morality"", ""jirisan"", ""cross fire"", ""use for my talent"", ""i cannot hug you"", ""lovely writer"", ""law school"", ""young lady and gentleman""]",Mystery,China
U009067,Female,Portugal,"[""squid game"", ""splash splash love"", ""oh my geum bi"", ""brilliant class 8"", ""1 pound no fukuin"", ""addicted heroin"", ""the school nurse files"", ""boys over flowers"", ""it started with a kiss"", ""love in the moonlight"", ""a shoulder to cry on"", ""the three musketeers"", ""meteor garden"", ""tomorrow"", ""flower ever after""]",Comedy,South Korea
U009068,Male,Hong Kong,"[""doctor john"", ""descendants of the sun""]",Romance,Thailand
U009069,Female,Canada,"[""bubblegum"", ""i hear your voice"", ""unexpected heroes"", ""extraordinary you"", ""summer strike"", ""arthdal chronicles part 2: the sky turning inside out, rising land"", ""fated to love you"", ""kinnporsche"", ""how to buy a friend"", ""lucky romance"", ""until we meet again"", ""blood"", ""god's gift: 14 days"", ""the greatest love"", ""dr. frost"", ""local hero""]",Thriller,South Korea
U009070,Female,Germany,"[""a love so beautiful-1"", ""w"", ""bad family"", ""the guilty secret"", ""bring it on, ghost"", ""18 again"", ""my wife\u2019s having an affair this week"", ""the witch's diner""]",Youth,South Korea
U009071,Female,Germany,"[""three kingdoms"", ""legend of fu yao"", ""in the day we flipped"", ""legend of fei"", ""my amazing boyfriend"", ""bride of the century"", ""the eternal love"", ""magic star"", ""put your head on my shoulder"", ""3b no koibito"", ""reset"", ""the untamed"", ""when we were young-1"", ""descendants of the sun"", ""capture lover"", ""be with you-2"", ""w.h.y."", ""meteor garden""]",Law,China
U009072,Female,Canada,"[""the legend of the blue sea""]",Drama,South Korea
U009073,Female,United States,"[""twelve men in a year"", ""triangle"", ""please feel at ease mr. ling"", ""loving, never forgetting"", ""a business proposal"", ""suspicious partner"", ""special labor inspector jo"", ""vagabond"", ""youtuber class"", ""lucky romance"", ""ever night"", ""the eternal love season 2"", ""let me be your knight"", ""queen in hyun's man"", ""boys over flowers"", ""the witch's diner"", ""solomon's perjury"", ""phoenix"", ""sungkyunkwan scandal"", ""where your eyes linger""]",Drama,South Korea
U009074,Female,South Korea,"[""boys over flowers"", ""utsukushii kare"", ""descendants of the sun""]",Drama,Taiwan
U009075,Female,United Kingdom,"[""high society"", ""himitsu no kankei - sensei wa doukyonin"", ""denei shojo: video girl ai 2018"", ""youth of may"", ""toshi densetsu no onna"", ""put your head on my shoulder"", ""accidentally in love""]",Melodrama,Japan
U009076,Female,Brazil,"[""the liar and his lover"", ""my dear loser: happy ever after"", ""abyss"", ""reply 1997"", ""youth of may"", ""love to hate you"", ""start-up"", ""frozen love"", ""boys' lockdown"", ""addicted heroin"", ""the master's sun"", ""connect"", ""stranger"", ""49 days"", ""mine""]",Drama,South Korea
U009077,Female,United States,"[""the king: eternal monarch"", ""she was pretty"", ""leh lub salub rarng""]",Drama,South Korea
U009078,Female,India,"[""start-up"", ""lawless lawyer""]",Drama,South Korea
U009079,Female,Iran,"[""rebirth of shopping addict"", ""thirty but seventeen"", ""my princess"", ""heartstrings"", ""vincenzo"", ""love in the moonlight"", ""hit the top""]",Drama,South Korea
U009080,Female,Canada,"[""be my princess""]",Mystery,China
U009081,Male,Sweden,"[""tale of the nine-tailed"", ""my love from the star"", ""sungkyunkwan scandal"", ""meet me outside""]",Drama,South Korea
U009082,Female,United States,"[""weak hero class 1""]",Music,South Korea
U009083,Female,United States,"[""the miracle of teddy bear"", ""reunited worlds"", ""senior secret love: puppy honey 2"", ""girl next room: security love"", ""love mechanics"", ""uncontrollably fond"", ""fight for my way"", ""let's hold hands tightly and watch the sunset"", ""kleun cheewit"", ""love at first hate"", ""leh ruk bussaba"", ""1 litre no namida"", ""the innocent man"", ""keiji yugami"", ""suspicious partner"", ""glass mask-1"", ""heard it through the grapevine"", ""midnight museum""]",Melodrama,Thailand
U009084,Female,Finland,"[""taxi driver season 2"", ""bad genius"", ""babysitter"", ""zettai kareshi""]",Mystery,Japan
U009085,Female,Philippines,"[""true beauty"", ""koi wa tsuzuku yo doko made mo"", ""18 vs. 29"", ""goblin special: the summoning""]",Romance,South Korea
U009086,Male,United States,"[""sh**ting stars"", ""liar game-1"", ""moorim school""]",Romance,South Korea
U009087,Non-binary,Canada,"[""5-ji kara 9-ji made"", ""touch your heart""]",Comedy,Thailand
U009088,Female,Malaysia,"[""falling for do jeon"", ""you are so sweet"", ""noble, my love"", ""punch"", ""mystic pop-up bar""]",Mystery,South Korea
U009089,Female,Singapore,"[""surplus princess"", ""something in my room"", ""mirai nikki"", ""pinocchio"", ""your highness"", ""kiss scene in yeonnamdong"", ""search: www"", ""healer"", ""falling into your smile"", ""link: eat, love, kill"", ""well-intended love season 2"", ""circle""]",Mystery,China
U009090,Female,United States,"[""my holo love"", ""cute programmer""]",Drama,China
U009091,Male,Hong Kong,"[""my girl-3""]",Drama,South Korea
U009092,Female,United States,"[""lovely writer"", ""reply 1988"", ""reborn rich"", ""n no tame ni"", ""little women"", ""cinderella's sister"", ""moonlight""]",Mystery,South Korea
U009093,Male,United Kingdom,"[""the glory"", ""suspicious partner"", ""nitiman"", ""i told sunset about you""]",Melodrama,Thailand
U009094,Female,United States,"[""backstreet rookie"", ""kiss me again"", ""hit the top"", ""fahlanruk"", ""rookies"", ""sweet revenge"", ""beginners!"", ""the king's affection""]",Drama,South Korea
U009095,Female,United States,"[""memory love"", ""wish you: your melody from my heart""]",Drama,China
U009096,Female,South Korea,"[""my first first love 2"", ""the starry night, the starry sea""]",Drama,South Korea
U009097,Female,India,"[""yumi's cells"", ""love alarm"", ""eulachacha waikiki"", ""suki na hito ga iru koto""]",Drama,South Korea
U009098,Female,Australia,"[""doom at your service""]",Comedy,South Korea
U009099,Female,Indonesia,"[""goblin"", ""my love from the star"", ""jao sao chang yon""]",Comedy,Japan
U009100,Male,United States,"[""my love from the star"", ""cinderella and the four knights"", ""eulachacha waikiki"", ""before we get married"", ""itaewon class"", ""flower of evil"", ""high society""]",Fantasy,South Korea
U009101,Male,South Africa,"[""the oath of love"", ""the empress of china"", ""how to buy a friend"", ""kingyo tsuma"", ""i order you"", ""legend of yun xi"", ""my girlfriend is a gumiho"", ""coffee prince"", ""believe in love"", ""our beloved summer"", ""military prosecutor doberman"", ""goblin""]",Romance,Thailand
U009102,Female,Sweden,"[""the girl who sees scents"", ""personal taste""]",Action,South Korea
U009103,Female,Pakistan,"[""accidentally in love"", ""mermaid prince-1"", ""soundtrack #1"", ""do do sol sol la la sol"", ""cute programmer"", ""mary stayed out all night"", ""how to be thirty"", ""how to buy a friend"", ""tumbling"", ""exo next door"", ""prison playbook"", ""dr. romantic"", ""the tasty florida"", ""drama special season 7: the legendary lackey"", ""rooftop prince"", ""hotel del luna"", ""rookie historian goo hae ryung"", ""mad for each other"", ""healer""]",Comedy,South Korea
U009104,Prefer not to say,United States,"[""the last empress"", ""bokutachi ga yarimashita"", ""true beauty""]",Drama,South Korea
U009105,Female,Canada,"[""juuyou sankounin tantei"", ""kingdom"", ""the red sleeve"", ""nobleman ryu's wedding"", ""the bridal mask"", ""obsessed with heart""]",Historical,Japan
U009106,Female,Portugal,"[""the story of ming lan"", ""school 2017"", ""flower boy ramen shop"", ""because of you"", ""change"", ""yamato nadeshiko shichi henge"", ""skate into love"", ""doom at your service""]",Romance,South Korea
U009107,Female,Italy,"[""goblin"", ""rooftop prince""]",Youth,South Korea
U009108,Male,Greece,"[""hello monster"", ""a business proposal"", ""the moment"", ""girl from nowhere"", ""when the camellia blooms"", ""the hymn of death"", ""crossroad bistro"", ""ever night"", ""is - otoko demo onna demo nai sei"", ""reply 1988"", ""children of nobody""]",Drama,South Korea
U009109,Female,Brazil,"[""ghost doctor"", ""please find her"", ""witch's romance"", ""boys over flowers: f4 after story"", ""365: repeat the year"", ""reply 1997"", ""my lovely sam soon"", ""the witch's game"", ""faith"", ""my girlfriend is a gumiho"", ""until we meet again"", ""the world of the married""]",Melodrama,South Korea
U009110,Female,India,"[""now, we are breaking up"", ""lobbyist"", ""my unicorn girl"", ""the heiress"", ""blood"", ""they kiss again"", ""save me"", ""alice in wonder city"", ""the liar and his lover"", ""dali and the cocky prince"", ""the smile has left your eyes"", ""my engineer"", ""don't disturb my study"", ""2 moons"", ""exo next door"", ""fight for my way"", ""vagabond"", ""miss hammurabi"", ""black"", ""the sleepless princess""]",Romance,South Korea
U009111,Female,India,"[""gap"", ""my sweet dear"", ""search: www""]",Youth,Thailand
U009112,Female,United States,"[""she makes my heart flutter"", ""tree of heaven"", ""goblin"", ""gisou furin"", ""a korean odyssey"", ""a poem a day"", ""coffee prince"", ""missing you"", ""nightmare teacher"", ""star and sky: sky in your heart"", ""100-manen no onna-tachi"", ""fated to love you"", ""i'm not a robot"", ""the king's affection""]",Drama,South Korea
U009113,Female,Sweden,"[""hanazakari no kimitachi e"", ""the king's affection"", ""the interest of love"", ""nitiman"", ""reply 1994"", ""bromance"", ""playful kiss youtube edition"", ""descendants of the sun"", ""the emperor: owner of the mask"", ""prosecutor princess"", ""hotel king"", ""arsenal military academy"", ""make a wish"", ""the legendary life of queen lau"", ""agency"", ""live up to your name"", ""general and i"", ""tempted"", ""her legend""]",Drama,China
U009114,Female,United Kingdom,"[""youth of may""]",Romance,South Korea
U009115,Female,United States,"[""saki ni umareta dake no boku"", ""inspector koo"", ""what's wrong with secretary kim""]",Business,Japan
U009116,Female,United States,"[""more than blue: the series"", ""encounter"", ""boys over flowers"", ""chains of heart"", ""strongest deliveryman"", ""weak hero class 1"", ""a female student arrives at the imperial college"", ""suspicious partner"", ""imawa no kuni no alice"", ""my shining girl"", ""history3: make our days count"", ""tinted with you"", ""love or spend"", ""hotel del luna"", ""while you were sleeping"", ""the k2""]",Romance,China
U009117,Female,Germany,"[""extracurricular"", ""the boy next door"", ""meteor garden ii"", ""dramaworld"", ""the whirlwind girl"", ""mr. heart"", ""drama special season 7: the legendary lackey"", ""miss sherlock"", ""my secret romance"", ""new love playlist"", ""soumatou kabushikigaisha""]",Youth,Japan
U009118,Female,United States,"[""the boy next door"", ""youth of may""]",Youth,South Korea
U009119,Female,Philippines,"[""imawa no kuni no alice season 2""]",Action,China
U009120,Female,United States,"[""i'm watching you"", ""forecasting love and weather"", ""one spring night""]",Political,South Korea
U009121,Female,United States,"[""little women"", ""story of yanxi palace"", ""prison playbook"", ""beautiful reborn flower"", ""pinocchio"", ""shining for one thing"", ""bride of the century"", ""radio romance"", ""shinai naru boku e satsui wo komete"", ""the guest"", ""woman of dignity"", ""theory of love"", ""school 2017"", ""youth"", ""imawa no kuni no alice season 2"", ""put your head on my shoulder"", ""beyond evil"", ""meteor garden"", ""shopping king louie"", ""the fox's summer""]",Mystery,China
U009122,Female,Bangladesh,"[""memorist"", ""lady of law"", ""the secret romantic guesthouse"", ""a river runs through it"", ""gangnam scandal"", ""accidentally in love"", ""our secret"", ""while you were sleeping"", ""ace troops"", ""he is psychometric"", ""strangers from hell""]",Mystery,China
U009123,Female,United Kingdom,"[""secret royal inspector"", ""a gentleman's dignity"", ""taxi driver season 2"", ""single wife"", ""once given, never forgotten"", ""kingdom""]",Romance,South Korea
U009124,Female,India,"[""2 moons"", ""our secret extra"", ""you are my hero"", ""about youth""]",Youth,China
U009125,Female,Canada,"[""the legend of the blue sea""]",Fantasy,South Korea
U009126,Prefer not to say,United Kingdom,"[""decoy: part 1"", ""from now on, showtime!"", ""history2: crossing the line"", ""my engineer""]",Mystery,Thailand
U009127,Female,United States,"[""together with me"", ""save me"", ""the brightest star in the sky"", ""together with me: the next chapter""]",Life,China
U009128,Female,United States,"[""really meet love that day"", ""my girlfriend is a gumiho"", ""walk into your memory"", ""save me""]",Romance,China
U009129,Female,Philippines,"[""the king's affection"", ""weak hero class 1"", ""thousand years of love"", ""mother of mine"", ""romance is a bonus book"", ""extraordinary you"", ""hana yori dango"", ""time to fall in love"", ""rooftop prince"", ""flower of evil"", ""dream high season 2"", ""mr. queen"", ""hometown cha-cha-cha""]",Comedy,South Korea
U009130,Male,United States,"[""melting me softly"", ""oh! my sweet liar!"", ""utsukushii kare"", ""rattan"", ""i hear you"", ""is xian zun whitewashed today?"", ""perfect and casual"", ""waking love up"", ""liar game 2"", ""beyond evil""]",Psychological,China
U009131,Male,France,"[""extraordinary you"", ""attic cat"", ""the longest day in chang'an"", ""my too perfect sons"", ""boys over flowers"", ""call it love"", ""koishite akuma"", ""ocean likes me"", ""about youth"", ""the rules of love"", ""city hall"", ""page turner"", ""bad buddy"", ""memory love"", ""touch your heart"", ""hi! school - love on"", ""the boy next door"", ""when the weather is fine"", ""find me in your memory"", ""suits-1""]",Romance,China
U009132,Female,Argentina,"[""vampire heaven"", ""khun mae suam roy"", ""jojo's world"", ""healer""]",Mystery,Taiwan
U009133,Female,Singapore,"[""mystic pop-up bar"", ""shanai marriage honey""]",Fantasy,Japan
U009134,Female,United Kingdom,"[""together with me"", ""yeah, that's how it is"", ""suspicious partner"", ""my only love song"", ""hanazakari no kimitachi e""]",Comedy,Japan
U009135,Female,United States,"[""my girlfriend is a gumiho"", ""blood"", ""the sweet blood"", ""player""]",Romance,South Korea
U009136,Female,Brazil,"[""love mechanics"", ""the secret life of my secretary"", ""arang and the magistrate"", ""my princess"", ""hormones season 2"", ""mada mada koi wa tsuzuku yo doko made mo"", ""project s: shoot! i love you"", ""her private life"", ""brother's friend"", ""the heirs"", ""i'm not a robot"", ""secret garden"", ""switch girl!! season 2"", ""temperature of love""]",Comedy,Thailand
U009137,Female,Mexico,"[""school 2013"", ""remember: war of the son""]",Mystery,Thailand
U009138,Female,United Kingdom,"[""my father is strange"", ""awaken"", ""extracurricular"", ""something in the rain"", ""go go squid!"", ""hwarang"", ""be melodramatic""]",Sci-Fi,South Korea
U009139,Female,India,"[""valid love"", ""school 2013"", ""bachelor's vegetable store"", ""naked fireman"", ""run on"", ""the bride of habaek"", ""love in time"", ""dine with love"", ""love better than immortality"", ""hana yori dango 2"", ""dr. cutie"", ""3b no koibito""]",Drama,China
U009140,Male,France,"[""jumong"", ""general's lady"", ""rookie historian goo hae ryung"", ""le coup de foudre"", ""itaewon class"", ""king2hearts"", ""i'm a pet at dali temple"", ""the producers"", ""the legend of the blue sea"", ""nobody knows-1""]",Drama,China
U009141,Male,United States,"[""juvenile justice"", ""go back couple"", ""itaewon class"", ""the starry love"", ""monstar"", ""the queen of attack""]",Fantasy,South Korea
U009142,Female,Canada,"[""children of nobody"", ""perfume"", ""splash splash love"", ""general and i"", ""romance is a bonus book"", ""1 litre no namida"", ""goblin"", ""my id is gangnam beauty"", ""priest"", ""about time"", ""love playlist season 2"", ""18 again"", ""legendary witch"", ""peng"", ""alchemy of souls"", ""chocolate"", ""marriage, not dating"", ""strong woman do bong soon""]",Melodrama,South Korea
U009143,Prefer not to say,Greece,"[""the most beautiful goodbye"", ""strongest deliveryman"", ""river where the moon rises"", ""strong woman do bong soon"", ""what's wrong with secretary kim"", ""xx"", ""school 2021"", ""i hear your voice"", ""my first first love"", ""gaus electronics""]",Supernatural,South Korea
U009144,Male,Philippines,"[""good manager"", ""kingdom season 2"", ""beyond evil"", ""fabulous boys"", ""adult trainee"", ""school 2013"", ""our dating sim"", ""the romance of tiger and rose"", ""you make me dance"", ""gen y"", ""while you were sleeping"", ""bring it on, ghost"", ""ten years late"", ""woo ri the virgin"", ""love rain"", ""cheese in the trap"", ""it's okay to not be okay"", ""biblia koshodou no jiken techou"", ""goong"", ""be melodramatic""]",Romance,South Korea
U009145,Female,Mexico,"[""my strange hero"", ""mood indigo"", ""just an encore"", ""tomorrow with you"", ""meteor garden"", ""love rain"", ""love is science?"", ""you are my glory"", ""do do sol sol la la sol"", ""my roommate is a detective"", ""you make me dance"", ""minami-kun no koibito - my little lover"", ""dream high"", ""itaewon class"", ""gaus electronics"", ""last scandal"", ""goblin"", ""we best love: no. 1 for you - special episode 6.5"", ""miss crow with mr. lizard"", ""sora kara furu ichioku no hoshi""]",Romance,Thailand
U009146,Female,United States,"[""once upon a small town""]",Romance,South Korea
U009147,Male,United States,"[""the producers"", ""bo ra! deborah"", ""cinderella and the four knights"", ""the emperor: owner of the mask"", ""youth""]",Romance,South Korea
U009148,Female,India,"[""goblin"", ""unstoppable high kick"", ""girl from nowhere season 2"", ""novoland: pearl eclipse"", ""love stage!!"", ""accidentally in love""]",Comedy,Thailand
U009149,Female,Brazil,"[""kei\u00d7yaku: abunai aibou"", ""2gether"", ""lost romance""]",Drama,South Korea
U009150,Female,Chile,"[""you are my glory"", ""nevertheless,"", ""a little thing called first love"", ""my only 12%"", ""check out"", ""jark sadtroo soo hua jai"", ""light on me"", ""it's okay to not be okay""]",Drama,Thailand
U009151,Female,Indonesia,"[""the romance of hua rong"", ""let's eat""]",Romance,Thailand
