user_id,ab_group,device_type,account_age_days,prior_whiteboard_sessions,plan_region,num_collaborators,feature_tour_completed,templates_used,ai_suggestions_used,whiteboard_actions_per_session,avg_whiteboard_session_duration_min
U80627,treatment,mobile,212,6,EU,3,0,7,7,53,31.38
U90800,control,desktop,534,1,APAC,3,1,3,0,66,33.29
U96378,control,desktop,318,2,NA,5,1,0,0,31,16.09
U29471,treatment,desktop,167,6,NA,2,0,2,7,63,32.32
U28211,control,mobile,680,3,NA,5,1,0,0,63,30.58
U79438,control,desktop,679,6,APAC,5,0,1,0,75,32.66
U86680,control,mobile,240,1,NA,4,1,1,0,26,15.96
U34908,control,desktop,322,4,EU,0,1,8,0,101,44.36
U78752,treatment,desktop,412,7,NA,0,1,6,2,137,66.46
U49169,control,mobile,159,3,NA,1,1,1,0,254,106.38
U43533,control,desktop,143,1,APAC,10,1,1,0,51,22.49
U91298,treatment,tablet,369,7,LATAM,5,1,0,7,46,21.39
U55407,treatment,desktop,240,2,EU,2,1,5,9,115,46.36
U45312,treatment,desktop,642,4,NA,3,0,1,11,125,59.89
U50486,control,desktop,135,2,APAC,1,0,1,0,59,33.9
U45331,control,desktop,354,7,APAC,1,1,0,0,117,53.64
U62840,treatment,tablet,192,4,NA,0,0,0,6,73,39.04
U40552,control,tablet,109,5,NA,4,1,2,0,75,34.46
U69439,control,tablet,706,3,APAC,1,0,2,0,87,36.28
U48328,treatment,desktop,348,0,APAC,3,0,2,8,110,58.66
U28246,treatment,desktop,587,2,APAC,0,1,11,6,68,29.12
U60986,control,desktop,196,1,NA,0,1,8,0,50,25.97
U59088,treatment,tablet,388,3,EU,2,0,3,14,111,50.53
U75916,treatment,mobile,150,3,NA,3,1,5,9,48,21.1
U36944,treatment,desktop,317,4,EU,2,1,4,3,157,76.79
U38141,control,desktop,120,4,NA,1,1,2,0,157,74.96
U20729,treatment,desktop,406,7,EU,0,1,3,18,69,32.79
U12044,control,desktop,557,2,APAC,0,0,2,0,84,36.06
U25964,treatment,desktop,311,3,EU,4,1,1,14,93,49.22
U98361,treatment,tablet,694,6,EU,0,1,2,4,67,36.62
U81430,treatment,tablet,646,4,APAC,0,1,1,7,65,29.98
U72377,treatment,tablet,488,5,NA,2,1,2,3,93,39.64
U43873,treatment,desktop,220,2,NA,0,1,1,7,75,35.35
U88095,treatment,desktop,409,5,EU,2,0,2,4,70,40.72
U48510,treatment,desktop,604,0,LATAM,0,1,5,2,88,44.11
U77978,control,mobile,89,2,EU,0,0,1,0,45,23.2
U75769,control,desktop,669,3,EU,3,1,1,0,85,34.7
U18920,treatment,tablet,362,1,APAC,0,0,4,15,42,20.03
U96515,treatment,tablet,531,3,LATAM,2,0,0,4,53,27.28
U66961,treatment,mobile,373,4,NA,5,0,8,4,71,31.48
U54348,control,desktop,558,6,NA,1,1,1,0,108,43.89
U92945,treatment,mobile,430,0,LATAM,0,0,3,8,8,6.3
U28957,control,desktop,12,3,NA,6,1,0,0,194,81.21
U18199,treatment,desktop,723,1,APAC,4,1,3,9,43,22.76
U20814,control,mobile,533,4,APAC,7,1,3,0,59,27.9
U15447,control,tablet,127,2,NA,2,1,0,0,103,48.46
U33009,treatment,tablet,699,7,NA,0,0,6,5,47,27.35
U62616,control,tablet,51,8,APAC,0,1,1,0,83,35.25
U49840,treatment,tablet,288,4,LATAM,0,0,5,7,76,39.21
U96688,control,desktop,683,0,APAC,4,0,1,0,75,30.43
U44905,treatment,desktop,349,3,NA,0,0,4,9,82,44.36
U52440,treatment,desktop,446,2,EU,4,1,1,6,135,61.92
U17997,control,desktop,274,3,APAC,0,0,1,0,56,16.58
U67830,control,desktop,122,1,LATAM,0,1,2,0,71,33.4
U45869,control,tablet,529,6,APAC,1,1,3,0,131,57.2
U10769,control,tablet,89,3,LATAM,3,1,4,0,108,57.12
U18998,control,desktop,114,3,NA,5,0,1,0,83,39.01
U22068,treatment,desktop,303,5,APAC,1,1,2,15,58,31.04
U70160,control,desktop,584,10,EU,2,1,4,0,125,60.95
U54621,control,mobile,276,5,NA,1,0,0,0,20,9.12
U24658,treatment,tablet,678,1,LATAM,1,0,2,8,88,37.43
U94421,control,desktop,114,4,EU,2,0,2,0,65,35.13
U83198,control,desktop,41,2,EU,0,1,6,0,30,16.94
U34090,control,tablet,522,2,NA,4,1,1,0,80,33.19
U98203,control,desktop,262,6,EU,2,0,3,0,125,64.65
U28743,treatment,mobile,244,2,NA,0,1,2,4,28,13.9
U54293,treatment,mobile,497,5,EU,4,0,3,5,61,24.59
U63723,control,desktop,343,2,APAC,4,1,0,0,53,22.4
U99070,treatment,desktop,397,13,NA,2,0,1,6,151,77.81
U52812,control,desktop,10,2,NA,4,1,2,0,205,101.88
U88649,treatment,mobile,683,5,EU,5,0,3,14,65,27.29
U55753,control,desktop,31,3,NA,0,0,3,0,75,35.02
U88709,control,mobile,75,2,EU,4,1,0,0,49,25.03
U74534,control,desktop,546,5,APAC,0,1,8,0,61,33.98
U47368,treatment,desktop,447,2,EU,5,0,3,5,94,48.86
U81827,control,mobile,193,9,EU,2,0,4,0,28,16.61
U31723,treatment,mobile,645,6,EU,1,0,0,3,56,25.51
U98244,treatment,desktop,502,4,EU,2,0,1,6,112,51.07
U82181,treatment,desktop,366,6,NA,0,1,3,2,68,36.59
U77027,treatment,desktop,578,1,NA,3,1,4,8,190,90.15
U33667,treatment,desktop,203,2,EU,2,0,4,13,100,47.89
U20235,treatment,tablet,722,8,NA,7,1,3,5,66,28.4
U55734,treatment,tablet,72,2,EU,3,1,4,6,37,19.56
U75405,treatment,desktop,584,5,NA,0,1,7,1,83,42.3
U15846,treatment,tablet,34,11,EU,5,1,3,13,75,31.7
U87245,control,desktop,427,3,NA,2,1,4,0,71,37.88
U14509,treatment,desktop,344,6,LATAM,10,1,6,21,122,62.94
U13163,treatment,tablet,356,1,NA,2,1,8,18,68,30.48
U51850,treatment,desktop,46,1,NA,2,1,4,2,111,62.18
U22570,control,desktop,495,4,APAC,0,1,2,0,43,20.93
U61520,treatment,desktop,157,9,APAC,1,1,4,9,126,64.09
U42537,treatment,desktop,677,4,NA,0,0,0,9,61,27.35
U76440,treatment,desktop,276,3,APAC,2,1,1,4,138,62.63
U66724,control,desktop,41,0,NA,3,1,1,0,116,45.77
U67276,treatment,desktop,579,1,LATAM,3,0,2,8,52,21.91
U23338,control,desktop,220,3,NA,2,0,2,0,84,35.6
U75313,treatment,desktop,645,8,EU,1,1,2,6,98,46.24
U25839,control,mobile,31,4,EU,2,0,0,0,29,15.32
U53333,treatment,desktop,390,3,EU,8,0,2,9,62,28.62
U84334,control,tablet,204,5,EU,1,1,1,0,79,38.56
U53936,control,tablet,97,4,LATAM,2,0,1,0,55,25.6
U35136,treatment,desktop,68,5,LATAM,1,0,3,11,95,45.13
U13710,control,mobile,183,6,LATAM,0,1,0,0,29,14.52
U18139,control,tablet,376,7,LATAM,8,0,0,0,43,22.89
U34586,control,mobile,615,2,APAC,0,0,1,0,15,7.85
U32481,control,tablet,347,0,NA,3,1,5,0,34,17.7
U55504,treatment,desktop,149,2,NA,2,1,2,3,66,26.66
U20964,treatment,desktop,86,9,EU,0,1,2,7,73,42.46
U16688,treatment,desktop,40,1,NA,4,1,1,5,68,32.74
U13245,treatment,mobile,513,2,NA,2,1,2,9,68,36.69
U84344,control,desktop,329,4,NA,1,1,1,0,67,36.06
U50640,control,tablet,49,6,NA,7,1,4,0,111,54.81
U84902,control,mobile,548,3,NA,0,1,0,0,41,19.42
U83797,control,tablet,257,0,EU,5,1,2,0,46,24.41
U51468,control,desktop,126,6,NA,7,0,2,0,61,32.4
U54154,treatment,mobile,83,1,APAC,0,0,0,5,19,12.21
U94250,treatment,tablet,14,7,NA,1,0,2,8,97,39.42
U93381,control,desktop,225,11,EU,2,0,0,0,93,40.15
U69131,treatment,desktop,197,3,APAC,5,1,2,8,99,50.02
U26883,treatment,desktop,650,8,LATAM,3,1,12,5,61,30.11
U97805,treatment,tablet,566,5,LATAM,4,1,2,11,39,19.44
U14030,treatment,desktop,415,12,LATAM,2,1,6,15,67,36.79
U49704,treatment,desktop,343,4,EU,4,1,1,7,94,47.42
U93307,treatment,desktop,9,2,LATAM,5,1,2,11,104,46.4
U35021,treatment,desktop,728,1,NA,1,1,3,16,93,36.44
U28930,control,mobile,125,0,APAC,2,1,5,0,24,9.67
U99698,treatment,desktop,333,5,EU,1,0,3,9,61,32.28
U66586,treatment,desktop,156,1,EU,2,0,11,18,88,41.91
U20858,control,tablet,476,1,APAC,2,1,3,0,124,52.69
U80435,control,mobile,370,3,EU,1,1,1,0,38,14.25
U82132,treatment,desktop,389,5,APAC,1,1,4,6,49,27.65
U80550,treatment,desktop,200,10,NA,3,1,5,2,195,98.58
U65038,control,desktop,553,4,NA,0,1,3,0,59,29.57
U38655,treatment,tablet,99,3,EU,3,0,1,9,84,33.85
U19306,treatment,desktop,505,9,APAC,2,1,7,0,254,116.47
U82741,treatment,tablet,143,12,NA,0,1,0,7,28,16.55
U19035,control,mobile,74,0,EU,1,0,1,0,26,15.35
U84444,treatment,desktop,560,0,EU,0,1,0,14,36,16.04
U19474,control,mobile,230,8,NA,1,0,2,0,25,8.13
U76122,control,desktop,675,1,NA,1,1,1,0,98,43.6
U85363,treatment,desktop,592,3,NA,0,1,4,18,159,81.37
U22593,control,desktop,381,10,EU,0,1,0,0,98,41.89
U98921,control,desktop,597,6,NA,0,0,1,0,58,27.57
U59768,control,tablet,214,1,EU,2,1,1,0,56,27.76
U87383,control,desktop,113,1,NA,0,1,0,0,82,44.03
U78528,control,tablet,101,3,EU,2,0,0,0,28,12.09
U44605,treatment,mobile,425,6,NA,3,1,4,6,86,42.91
U77574,treatment,tablet,312,5,NA,6,1,5,6,71,28.57
U23155,treatment,tablet,64,4,EU,0,1,2,1,52,22.75
U26429,treatment,desktop,236,0,APAC,3,1,4,10,87,39.25
U23638,treatment,tablet,511,3,APAC,1,1,2,15,70,31.63
U79634,control,mobile,588,4,NA,8,1,3,0,68,32.5
U80164,control,desktop,369,0,APAC,0,0,2,0,48,25.11
U13165,control,tablet,630,5,EU,1,1,0,0,67,30.86
U67134,control,tablet,221,4,EU,3,0,3,0,101,44.72
U76507,treatment,tablet,547,0,NA,1,1,4,6,41,17.18
U52063,control,tablet,696,2,EU,2,1,0,0,70,42.45
U18675,treatment,tablet,141,4,APAC,0,1,4,18,35,17.22
U26517,control,tablet,572,14,EU,5,1,5,0,159,86.34
U98611,control,desktop,650,2,NA,6,1,0,0,56,22.52
U69323,control,desktop,473,5,APAC,0,0,0,0,62,27.14
U81987,control,mobile,417,3,NA,1,0,1,0,57,23.06
U38937,treatment,tablet,62,9,NA,1,1,3,4,76,35.8
U44872,control,tablet,340,3,LATAM,0,1,1,0,80,37.15
U76004,control,desktop,707,1,NA,1,1,1,0,58,24.76
U70745,treatment,desktop,222,7,APAC,0,0,2,13,72,36.41
U85864,treatment,desktop,311,3,NA,0,1,10,1,94,53.04
U39556,control,desktop,102,7,EU,4,1,1,0,72,30.73
U47349,treatment,mobile,557,0,NA,0,1,2,9,80,38.4
U74966,control,desktop,645,4,EU,0,1,2,0,64,30.91
U98610,control,tablet,286,8,APAC,4,0,2,0,65,34.59
U57373,control,desktop,252,2,NA,3,0,2,0,74,38.72
U36423,control,desktop,251,7,NA,3,0,8,0,73,33.78
U49039,control,mobile,622,3,EU,0,1,2,0,17,7.22
U47169,control,desktop,321,1,LATAM,1,0,2,0,89,39.02
U99402,control,mobile,252,8,NA,1,0,0,0,58,25.53
U11107,control,desktop,542,5,EU,4,1,2,0,94,50.75
U18398,treatment,desktop,341,5,EU,2,0,3,10,43,20.84
U25416,treatment,desktop,90,5,NA,0,1,1,6,81,39.48
U51465,treatment,desktop,368,3,APAC,2,1,4,16,70,42.49
U56316,control,mobile,288,1,NA,1,0,3,0,20,11.24
U45654,treatment,desktop,306,6,APAC,2,0,10,10,113,49.19
U33948,treatment,mobile,153,1,NA,5,1,3,7,23,9.15
U57768,control,tablet,223,1,NA,3,1,1,0,66,32.9
U86600,treatment,desktop,83,7,NA,1,1,4,16,110,51.45
U40460,control,tablet,557,4,EU,0,1,2,0,50,16.91
U54395,control,mobile,378,3,EU,1,0,1,0,56,28.48
U37173,treatment,mobile,56,2,NA,4,1,4,13,66,31.33
U85676,treatment,desktop,70,0,APAC,1,1,4,9,59,29.6
U44151,treatment,desktop,540,4,APAC,0,1,3,4,72,32.23
U58290,control,desktop,235,0,NA,0,1,2,0,47,16.56
U18903,treatment,tablet,385,5,APAC,4,1,3,12,136,54.44
U63116,control,desktop,499,6,LATAM,8,1,2,0,54,25.29
U43287,treatment,desktop,439,4,NA,0,0,4,13,92,50.26
U18610,treatment,mobile,631,2,APAC,1,1,5,6,61,27.28
U13353,control,desktop,617,3,APAC,0,1,0,0,36,18.1
U83539,control,tablet,8,2,EU,1,1,2,0,73,29.83
U79498,treatment,tablet,649,4,APAC,2,0,1,11,115,45.04
U99020,control,tablet,649,5,APAC,0,0,1,0,64,32.99
U32132,control,tablet,453,12,NA,0,0,1,0,152,62.35
U20307,treatment,desktop,202,9,LATAM,2,1,5,10,145,62.57
U78964,control,desktop,648,2,APAC,7,1,3,0,85,37.98
U24512,control,desktop,523,5,NA,4,0,2,0,70,41.69
U71716,control,tablet,80,0,EU,0,1,1,0,70,33.0
U79480,control,desktop,48,7,EU,4,1,8,0,97,45.5
U65120,control,desktop,205,15,LATAM,0,1,3,0,114,61.23
U57944,control,tablet,620,4,NA,7,0,0,0,67,30.62
U94652,control,tablet,224,3,EU,3,1,2,0,38,19.46
U22287,treatment,desktop,728,2,EU,3,0,6,4,59,28.58
U83781,treatment,mobile,330,2,NA,7,1,4,11,74,32.3
U50111,control,desktop,88,0,LATAM,5,0,2,0,84,35.33
U47833,control,desktop,258,3,EU,1,0,4,0,60,39.52
U31938,control,tablet,327,5,APAC,1,0,1,0,86,37.24
U59422,treatment,desktop,597,5,NA,1,1,7,6,119,50.39
U58584,control,desktop,325,1,APAC,1,1,2,0,78,36.02
U74597,treatment,desktop,403,3,EU,0,0,6,1,49,26.45
U49607,control,desktop,170,10,NA,7,1,0,0,69,36.51
U35280,control,desktop,137,1,NA,0,0,1,0,65,39.01
U48970,treatment,desktop,344,9,EU,4,1,1,12,310,141.58
U89775,treatment,desktop,419,2,APAC,7,0,13,5,73,36.11
U75801,control,tablet,27,0,EU,5,1,4,0,84,37.0
U93259,treatment,mobile,658,3,LATAM,0,1,2,2,58,23.48
U98617,treatment,desktop,386,8,EU,0,1,6,2,233,123.88
U41935,control,desktop,135,1,EU,0,1,2,0,29,19.45
U53972,control,desktop,593,5,EU,0,1,0,0,66,31.08
U60247,treatment,tablet,708,1,APAC,5,0,3,9,102,43.31
U24931,control,tablet,118,3,LATAM,2,1,0,0,29,12.32
U27838,control,tablet,48,5,APAC,0,0,1,0,74,27.79
U62578,treatment,tablet,693,2,EU,0,1,2,4,101,46.94
U58853,treatment,mobile,224,7,NA,4,1,6,12,57,26.36
U11590,treatment,mobile,314,4,EU,10,0,5,8,76,33.87
U79563,control,desktop,555,6,NA,2,1,3,0,168,88.05
U35310,control,tablet,57,3,LATAM,0,0,1,0,31,14.89
U15247,treatment,desktop,635,5,NA,5,0,7,9,76,31.19
U72023,treatment,desktop,210,5,EU,0,1,0,5,56,32.7
U88011,control,desktop,110,1,EU,0,1,4,0,66,32.77
U10636,control,desktop,105,13,APAC,3,1,1,0,70,27.86
U78390,treatment,desktop,306,5,NA,5,1,11,14,60,29.34
U57992,treatment,desktop,368,5,EU,0,0,6,3,156,64.16
U74909,control,desktop,631,3,APAC,4,1,0,0,56,27.2
U22871,control,desktop,455,2,NA,0,1,1,0,153,75.09
U77675,treatment,desktop,451,4,LATAM,1,1,3,17,128,53.6
U54117,treatment,desktop,676,5,APAC,2,0,7,5,295,137.48
U11974,treatment,mobile,433,3,EU,1,1,8,12,45,28.03
U76448,treatment,desktop,18,4,APAC,1,1,4,7,129,62.45
U47655,treatment,tablet,549,6,NA,0,1,3,5,44,20.18
U82394,control,desktop,300,9,NA,4,0,0,0,89,47.06
U37928,control,desktop,680,3,EU,0,1,1,0,196,83.7
U77140,control,desktop,588,5,EU,3,0,2,0,69,32.1
U38860,control,desktop,568,3,APAC,2,1,1,0,87,35.31
U50534,control,desktop,549,2,APAC,0,0,4,0,82,37.9
U25245,control,tablet,277,7,APAC,1,1,3,0,93,47.64
U15743,treatment,desktop,73,6,APAC,1,0,2,8,63,29.58
U29721,treatment,desktop,594,5,EU,0,0,15,5,142,71.39
U37701,control,desktop,311,8,APAC,7,1,1,0,63,25.64
U90732,control,tablet,46,3,NA,0,0,0,0,63,33.75
U24427,control,tablet,394,4,APAC,1,0,0,0,53,24.02
U22950,control,desktop,476,15,NA,1,1,0,0,108,52.3
U88541,control,tablet,193,3,APAC,0,1,3,0,52,31.93
U20393,treatment,desktop,694,2,NA,6,0,3,3,66,27.29
U21512,treatment,desktop,221,6,NA,0,1,1,6,98,44.97
U39977,control,desktop,463,3,APAC,0,1,1,0,60,32.57
U22965,treatment,desktop,714,3,NA,2,0,2,4,64,33.64
U65831,treatment,desktop,323,4,NA,1,0,1,19,79,43.63
U17599,control,desktop,246,2,APAC,0,0,1,0,70,30.59
U67141,control,tablet,596,0,NA,0,0,0,0,47,17.04
U67382,control,tablet,140,1,LATAM,3,0,1,0,53,20.85
U53035,control,desktop,180,8,NA,1,1,6,0,81,34.34
U51022,control,desktop,616,6,EU,3,1,2,0,145,61.74
U64540,control,desktop,90,5,APAC,3,0,2,0,58,32.38
U49088,treatment,desktop,12,1,APAC,2,1,7,2,72,36.39
U46790,control,tablet,326,4,NA,1,0,1,0,63,27.57
U31469,treatment,desktop,69,8,APAC,0,1,3,2,96,47.74
U41322,control,desktop,66,4,APAC,1,0,1,0,112,54.3
U30931,treatment,mobile,401,7,EU,4,1,8,8,75,42.25
U82078,control,desktop,120,4,EU,2,1,2,0,65,31.83
U32883,treatment,desktop,68,1,EU,1,0,3,5,45,22.76
U61410,control,desktop,144,9,APAC,2,0,2,0,41,21.25
U13289,treatment,desktop,87,8,NA,0,0,5,5,157,85.87
U21530,treatment,desktop,64,4,EU,0,0,3,1,147,62.36
U78849,treatment,desktop,645,17,EU,2,0,3,15,129,52.41
U87009,treatment,desktop,33,5,APAC,5,1,3,3,60,31.26
U87890,treatment,desktop,393,4,EU,1,1,2,7,99,46.83
U85528,treatment,desktop,13,7,NA,0,0,3,1,197,80.05
U37120,treatment,tablet,215,8,NA,3,1,2,10,100,43.88
U63073,treatment,tablet,219,4,NA,0,0,4,7,64,26.71
U83521,control,desktop,44,4,EU,2,0,1,0,89,38.12
U71532,control,tablet,659,5,LATAM,0,1,2,0,71,41.44
U58556,treatment,tablet,228,1,APAC,0,1,6,7,77,42.15
U27727,control,desktop,174,12,APAC,0,0,3,0,91,42.55
U46040,control,desktop,107,4,NA,0,1,1,0,84,33.04
U86264,control,desktop,587,3,APAC,1,0,0,0,80,33.46
U39077,treatment,tablet,636,3,LATAM,3,1,2,6,64,31.98
U94423,treatment,desktop,289,3,LATAM,0,1,2,5,95,39.89
U84365,treatment,tablet,7,1,NA,1,0,4,7,47,18.29
U20700,treatment,tablet,449,0,LATAM,1,1,3,7,118,45.9
U17989,treatment,tablet,18,5,NA,2,1,1,11,86,48.53
U29093,treatment,desktop,443,2,NA,0,1,6,11,185,78.5
U47220,treatment,desktop,446,8,APAC,3,0,8,5,184,91.34
U49418,treatment,desktop,17,4,EU,5,0,9,12,63,29.89
U15990,treatment,tablet,415,0,NA,0,1,0,3,57,26.88
U67357,control,desktop,527,11,APAC,0,0,2,0,118,49.76
U10965,treatment,desktop,516,0,EU,2,1,6,4,75,37.79
U86227,control,tablet,182,3,APAC,1,0,1,0,55,27.21
U60132,control,desktop,447,2,LATAM,0,0,9,0,84,45.62
U54072,control,mobile,207,6,APAC,2,1,1,0,65,25.54
U67038,treatment,tablet,645,1,EU,1,1,7,0,48,24.46
U56189,treatment,tablet,246,7,APAC,2,0,5,7,141,67.89
U12815,treatment,desktop,250,0,EU,5,1,1,5,70,36.42
U78086,control,desktop,446,1,NA,3,0,0,0,76,33.03
U92859,treatment,tablet,58,3,APAC,0,0,3,4,58,24.6
U48632,control,tablet,505,13,LATAM,3,1,0,0,47,25.13
U65812,treatment,desktop,462,5,EU,2,1,2,6,156,63.33
U16521,control,mobile,425,7,NA,0,0,1,0,59,25.74
U99376,control,tablet,414,5,NA,0,0,5,0,54,33.66
U20426,control,desktop,208,4,APAC,0,0,4,0,78,30.44
U26672,control,desktop,312,2,APAC,0,0,4,0,113,45.17
U63771,control,tablet,554,4,APAC,3,0,0,0,38,16.53
U47062,treatment,tablet,414,10,NA,1,0,4,8,100,40.06
U33808,control,mobile,59,3,NA,1,1,0,0,16,7.76
U54163,treatment,desktop,132,6,EU,3,0,0,27,188,94.95
U51268,control,mobile,507,4,APAC,0,0,1,0,23,11.1
U62002,treatment,mobile,167,3,LATAM,1,0,4,2,25,9.68
U37535,treatment,tablet,521,4,NA,1,1,2,8,108,46.14
U46216,treatment,desktop,331,1,APAC,1,1,16,3,57,26.56
U40423,control,desktop,170,4,APAC,0,1,4,0,150,61.43
U93479,treatment,tablet,209,3,EU,1,1,7,4,156,83.52
U10149,treatment,tablet,425,10,APAC,5,0,3,7,124,47.1
U90177,treatment,desktop,178,6,EU,2,1,3,11,220,110.04
U25909,control,mobile,333,6,EU,1,1,2,0,27,12.84
U84485,control,desktop,242,3,NA,0,1,1,0,82,33.11
U24184,control,tablet,373,9,NA,2,1,0,0,113,53.61
U23825,control,desktop,86,5,NA,1,0,3,0,99,47.17
U12250,control,desktop,34,13,EU,0,0,0,0,108,46.33
U93971,control,mobile,125,4,EU,0,1,1,0,41,18.9
U69166,treatment,desktop,277,3,LATAM,6,0,2,5,118,56.35
U52187,control,tablet,176,4,LATAM,2,0,1,0,80,39.24
U63430,treatment,tablet,81,7,NA,2,0,4,6,84,45.69
U86120,control,desktop,633,10,APAC,1,0,0,0,53,25.74
U95396,treatment,desktop,232,3,EU,3,0,2,14,195,81.4
U89198,control,mobile,281,10,EU,1,1,0,0,62,27.21
U82828,treatment,mobile,189,7,APAC,2,1,4,2,103,41.07
U44579,control,desktop,119,1,EU,6,1,3,0,145,70.96
U80543,control,tablet,491,2,APAC,0,1,0,0,40,16.07
U22438,treatment,desktop,186,3,APAC,4,1,6,25,47,22.0
U30815,treatment,desktop,244,3,APAC,0,1,0,4,141,72.59
U78367,treatment,desktop,558,2,NA,4,1,1,4,79,42.19
U37146,control,desktop,28,0,NA,2,1,0,0,57,23.54
U11088,treatment,tablet,622,0,NA,7,1,3,11,91,36.72
U38543,treatment,desktop,156,1,EU,0,1,4,4,100,57.78
U99648,control,desktop,179,1,APAC,0,1,4,0,50,26.85
U46070,treatment,tablet,132,1,EU,1,0,2,4,64,26.07
U22816,treatment,desktop,346,1,APAC,0,0,0,6,89,37.21
U69910,control,desktop,483,0,APAC,0,0,3,0,35,20.14
U11122,treatment,desktop,500,0,APAC,2,1,3,19,71,29.06
U77066,control,tablet,12,0,NA,1,0,1,0,38,16.13
U98201,treatment,tablet,684,0,NA,1,1,4,10,75,29.53
U92587,control,desktop,482,2,LATAM,1,1,0,0,48,24.33
U13884,treatment,mobile,57,5,EU,2,1,3,1,67,29.47
U39903,treatment,desktop,607,5,EU,2,0,4,9,119,62.03
U31299,treatment,desktop,33,12,APAC,3,0,10,4,123,68.07
U15229,treatment,tablet,356,1,APAC,3,0,4,18,24,14.47
U31771,treatment,mobile,253,6,APAC,1,0,5,1,104,43.43
U81641,treatment,desktop,471,1,EU,3,1,4,12,157,64.28
U10662,treatment,desktop,77,11,LATAM,7,0,0,11,101,41.43
U13225,treatment,desktop,622,5,APAC,0,0,11,9,68,33.86
U48967,treatment,desktop,379,1,EU,0,1,2,4,52,22.82
U72043,control,mobile,401,19,EU,5,0,1,0,46,22.15
U16091,treatment,tablet,212,1,NA,2,1,2,15,77,35.3
U86002,treatment,tablet,108,1,EU,0,1,2,15,35,16.65
U52004,control,desktop,199,0,NA,0,1,1,0,57,26.71
U35324,treatment,desktop,662,10,NA,3,0,1,12,51,21.53
U97463,control,mobile,674,8,NA,2,1,0,0,32,19.88
U88687,treatment,desktop,421,2,NA,2,1,2,1,97,45.86
U97224,control,mobile,557,9,EU,4,0,4,0,43,23.14
U22068,treatment,desktop,544,2,NA,6,1,5,19,170,94.69
U34198,control,desktop,443,2,APAC,0,0,8,0,84,43.75
U26670,control,desktop,161,7,EU,6,0,3,0,97,44.31
U28132,treatment,desktop,57,0,LATAM,4,1,1,5,55,28.24
U56735,control,desktop,317,2,EU,1,1,0,0,69,34.26
U36652,treatment,desktop,549,3,APAC,0,0,9,2,58,22.62
U79353,treatment,mobile,357,12,EU,0,0,4,9,49,24.23
U54924,treatment,desktop,716,3,NA,1,0,3,11,67,33.12
U39687,treatment,tablet,398,2,APAC,0,0,5,12,38,15.48
U17632,control,desktop,498,4,EU,1,1,0,0,111,50.78
U55837,treatment,desktop,197,8,EU,2,1,6,3,99,46.9
U87900,control,desktop,414,3,NA,3,0,6,0,102,47.8
U17742,treatment,desktop,235,4,NA,1,0,2,3,126,56.99
U24893,treatment,desktop,569,1,EU,3,0,3,5,92,50.52
U15532,control,desktop,608,3,EU,2,1,0,0,68,28.66
U47519,control,tablet,684,5,EU,1,1,3,0,80,39.72
U33036,treatment,tablet,520,6,NA,4,1,1,17,94,51.23
U71377,control,desktop,373,8,EU,5,1,4,0,181,74.0
U36999,control,desktop,176,3,NA,0,0,5,0,75,35.58
U47353,treatment,desktop,63,5,LATAM,0,1,4,8,162,74.48
U34733,control,desktop,160,3,EU,5,0,8,0,215,90.49
U38705,control,desktop,432,11,EU,0,1,1,0,109,48.15
U87009,control,desktop,15,1,NA,1,1,8,0,78,35.62
U48886,control,desktop,331,6,EU,1,0,5,0,124,63.28
U70375,treatment,desktop,243,9,APAC,3,1,0,1,120,58.77
U14868,control,desktop,399,0,EU,3,1,0,0,120,52.99
U26004,treatment,desktop,677,4,NA,4,1,3,13,117,50.14
U82278,control,tablet,408,3,NA,2,1,4,0,94,41.31
U71609,control,tablet,191,3,NA,4,1,1,0,81,32.77
U47652,control,desktop,535,3,EU,3,1,1,0,95,40.84
U78862,treatment,desktop,102,2,APAC,0,1,3,6,81,32.24
U68726,treatment,desktop,490,2,NA,4,1,3,4,61,28.08
U66774,control,desktop,585,2,LATAM,5,1,2,0,205,83.15
U13122,treatment,tablet,396,2,EU,2,1,4,6,84,41.38
U92790,treatment,desktop,685,1,NA,5,0,6,12,99,42.9
U26425,control,desktop,680,4,NA,0,0,5,0,71,28.51
U38837,treatment,tablet,230,5,NA,6,1,1,17,74,40.02
U80701,treatment,desktop,317,2,NA,0,0,3,4,80,45.45
U90650,control,tablet,366,9,APAC,2,1,0,0,88,37.2
U35933,control,tablet,168,6,NA,1,1,5,0,105,44.16
U50473,control,tablet,436,3,APAC,0,0,3,0,46,24.62
U47719,control,desktop,88,8,NA,1,1,0,0,97,45.44
U63568,control,desktop,578,10,NA,2,1,0,0,82,40.93
U24959,control,desktop,289,3,APAC,5,1,1,0,70,34.35
U79175,treatment,tablet,329,9,EU,0,0,1,8,69,37.36
U47515,treatment,mobile,381,12,NA,0,1,3,6,48,23.8
U97027,control,desktop,68,9,NA,3,1,0,0,64,31.95
U46767,treatment,desktop,703,3,NA,5,1,4,9,329,144.25
U23300,control,desktop,313,3,NA,3,1,1,0,68,31.53
U83489,treatment,desktop,167,3,LATAM,0,1,3,4,111,50.54
U73179,control,mobile,432,7,APAC,0,1,1,0,52,21.99
U20620,treatment,desktop,193,2,NA,3,1,7,4,89,41.87
U89233,treatment,desktop,316,8,EU,2,1,2,7,81,38.47
