track_id,title,artist,genre,year,duration,duration_sec,tempo_bpm,key,energy,danceability,valence,acousticness,speechiness,loudness_db,explicit,streams_millions,monthly_listeners,playlist_adds,chart_peak,label
TRK00464,Neon Fire Always,Nora Solis,Pop,2021,2:49,169,139,D Minor,0.307,0.134,0.604,0.705,0.096,-6.8,False,0.66,17,924,71.0,Sub Pop
TRK00465,Reckless Waves,Vera Quinn,Hip-Hop,2016,4:28,268,93,D Minor,0.868,0.478,0.666,0.226,0.39,-8.3,False,4.39,315,4690,12.0,Jagjaguwar
TRK00466,Golden Night,Axel Nova ft. Theo Nova,Hip-Hop,2018,3:41,221,139,G Major,0.929,0.557,0.337,0.223,0.315,-7.5,False,14.22,888,12073,,Warner Music
TRK00467,Timeless Soul,Asha West,Hip-Hop,2023,3:13,193,144,F Major,0.486,0.352,0.079,0.83,0.11699999999999999,-11.7,True,3.87,323,10357,,Interscope
TRK00468,Lonely Winter,Ghost Circuit,Country,2020,3:42,222,110,E Minor,0.579,0.432,0.59,0.611,0.357,-7.3,False,23.0,1124,42000,,AWAL
TRK00469,Cloudy Waves,Dex Laurent,Pop,2015,2:13,133,87,C Minor,0.429,0.368,0.259,0.647,0.107,-10.4,False,12.04,343,24104,14.0,Universal Music
TRK00470,Sacred Nights Alone,Luna Ashford,Hip-Hop,2018,3:38,218,81,G# Minor,0.672,0.542,0.217,0.612,0.15000000000000002,-8.7,False,5.63,371,6497,34.0,Warner Music
TRK00471,Timeless Tears Alone,Ghost Circuit,Rock,2020,4:16,256,96,D# Minor,0.837,0.52,0.397,0.353,0.115,-6.1,False,3.01,161,8541,,Sony Music
TRK00472,Sacred Tears,Remy Steele,Hip-Hop,2022,3:22,202,113,D# Minor,0.488,0.612,0.429,0.413,0.30300000000000005,-9.2,True,2.1,85,5965,36.0,AWAL
TRK00473,Midnight Love,Luna Quinn,Hip-Hop,2020,2:20,140,124,C Minor,0.493,0.515,0.162,0.805,0.21299999999999997,-8.5,True,0.62,1,1350,,Sony Music
TRK00474,Lonely Summer,Luna Blaine,Electronic,2023,3:11,191,77,G# Major,0.931,0.561,0.71,0.236,0.065,-4.6,False,0.78,66,1015,18.0,Concord
TRK00475,Golden Nights,Ember Mack,Electronic,2023,4:16,256,70,G Major,1.0,0.631,0.475,0.0,0.18,-10.6,True,15.39,1024,16653,,AWAL
TRK00476,Burning Time,Cole Cross,R&B,2020,3:37,217,81,F Minor,0.463,0.254,0.342,0.438,0.327,-9.8,False,29.75,1899,59148,20.0,Concord
TRK00477,Lost Summer,Cleo Ashford,Hip-Hop,2023,2:33,153,120,B Major,0.458,0.349,0.51,0.769,0.048,-11.9,True,1.04,1,2685,,A24 Sounds
TRK00478,Distant Echoes,Ember Lowe,Electronic,2017,4:57,297,79,C Major,1.0,0.514,0.561,0.01,0.22,-10.4,False,4.48,93,13070,,Beggars Group
TRK00479,Frozen Memories,Static Bloom,Indie,2020,2:39,159,116,B Minor,0.665,0.322,0.163,0.63,0.083,-7.0,False,0.54,55,362,17.0,AWAL
TRK00480,Hollow Love,Petra Calloway,Indie,2017,3:18,198,124,C Major,0.5,0.022,0.403,0.61,0.099,-5.3,True,1.15,8,1535,,Beggars Group
TRK00481,Wild Silence,Aria Cruz,Country,2016,2:48,168,120,A Minor,0.278,0.125,0.54,0.863,0.242,-10.3,False,5.71,332,8438,,Big Machine
TRK00482,Broken Love,Luna Vale ft. Devon Hartley,Hip-Hop,2016,2:48,168,66,F# Major,0.572,0.521,0.524,0.512,0.03,-5.4,True,2.08,211,2958,,Dead Oceans
TRK00483,Hollow Nights,Soren Kade,Latin,2017,3:10,190,86,D# Minor,0.722,0.448,0.358,0.485,0.158,-7.1,False,0.34,1,737,,Universal Music
TRK00484,Faded Nights,The Drift,R&B,2023,3:51,231,92,C# Major,0.653,0.411,0.546,0.516,0.229,-12.3,False,39.43,1673,73655,,AWAL
TRK00485,Blazing Summer,River Quinn,R&B,2021,4:16,256,130,F Minor,0.457,0.336,0.758,0.63,0.047,-6.9,False,3.92,196,10695,,Sub Pop
TRK00486,Midnight Stars,Static Bloom,Electronic,2024,3:12,192,155,A Minor,0.826,0.397,0.629,0.211,0.027,-3.3,True,1.01,49,1066,,Interscope
TRK00487,Golden Blues,Cleo Voss ft. Marcus Lowe,Latin,2021,2:49,169,93,F Major,0.748,0.49,0.51,0.445,0.305,-14.1,False,4.94,362,7401,,Secretly Canadian
TRK00488,Cloudy Memories,Obsidian Coast,Rock,2022,3:45,225,86,C Major,0.461,0.424,0.509,0.413,0.02,-1.0,False,3.78,81,7003,,Jagjaguwar
TRK00489,Distant Stars,Luna Reid,R&B,2018,3:46,226,74,D Major,0.678,0.484,0.361,0.569,0.115,-9.6,False,7.12,391,18098,,Sub Pop
TRK00490,Electric Mind Tonight,Jace Mack,Electronic,2021,3:36,216,81,G# Major,0.682,0.58,0.786,0.478,0.186,-13.3,False,2.69,255,6881,,Jagjaguwar
TRK00491,Quiet Lights,Static Bloom,R&B,2020,3:37,217,113,F# Major,0.3,0.372,0.626,0.816,0.113,-7.0,True,6.26,303,16579,40.0,AWAL
TRK00492,Cloudy World Always,Cole Cross ft. Soren Lowe,R&B,2024,3:23,203,126,G Major,0.471,0.399,0.284,0.309,0.129,-4.6,False,14.46,892,25996,,Big Machine
TRK00493,Crimson Echoes,River Calloway,Pop,2024,3:31,211,116,G# Minor,0.567,0.269,0.576,0.411,0.066,-8.5,False,0.76,73,839,,Universal Music
TRK00494,Quiet Tears,Iron Lullaby,Hip-Hop,2018,3:20,200,133,D# Major,0.731,0.427,0.529,0.355,0.357,-6.4,True,1.67,107,3867,,Sony Music
TRK00495,Blazing Echoes Tonight,Solar Hymn,Hip-Hop,2022,4:08,248,60,A Major,0.643,0.688,0.727,0.566,0.14100000000000001,-1.0,False,12.5,952,36083,,Concord
TRK00496,Velvet Night Now,The Hollow Kings,R&B,2022,4:52,292,111,D Major,0.478,0.355,0.497,0.504,0.052,-6.8,False,2.05,102,2487,2.0,Big Machine
TRK00497,Velvet Grace,Axel Cross ft. Luna Bane,Electronic,2021,3:34,214,74,B Major,1.0,0.675,0.798,0.506,0.084,-1.0,True,3.76,248,3744,64.0,Jagjaguwar
TRK00498,Dark Bones,Lyra Quinn,Indie,2017,3:27,207,97,D# Minor,0.742,0.362,0.733,0.375,0.024,-3.1,False,2.22,155,1234,25.0,Interscope
TRK00499,Silver Blues Forever,Vera Pierce ft. Nora Solis,R&B,2022,3:37,217,119,E Minor,0.381,0.235,0.471,0.573,0.13,-7.3,False,2.47,204,5350,,Dead Oceans
TRK00500,Dark Echoes Now,Juno Nova,Electronic,2023,3:02,182,90,F Minor,0.573,0.473,0.666,0.519,0.011,-6.5,False,2.22,3,4134,,Secretly Canadian
TRK00501,Midnight Chains,Axel Hartley,Pop,2020,3:56,236,76,F Major,0.727,0.475,0.449,0.304,0.11,-8.6,True,0.81,1,677,,Warner Music
TRK00502,Lonely Mind Again,Kai Calloway ft. Theo Cain,Electronic,2021,3:44,224,116,F Major,0.605,0.321,0.262,0.374,0.118,-6.6,False,7.59,435,7580,9.0,Big Machine
TRK00503,Fearless Love Always,Echo Chamber,Indie,2017,3:11,191,131,B Major,0.278,0.14,0.725,0.899,0.043,-5.5,False,16.3,737,35135,15.0,AWAL
TRK00504,Shattered Memories,Zoe Ashford,Electronic,2024,4:01,241,91,A Minor,0.784,0.676,0.399,0.434,0.031,-8.9,True,3.37,214,5358,,Sub Pop
TRK00505,Reckless Bones Together,Petra Reid ft. Vera Monroe,Indie,2017,3:28,208,119,F# Major,0.777,0.599,0.613,0.44,0.059,-12.3,False,14.07,510,15238,18.0,Dead Oceans
TRK00506,Dark Blues,Mia West ft. Luna Ashford,Latin,2018,2:50,170,130,F Minor,0.665,0.507,0.781,0.621,0.137,-2.9,False,2.17,26,4371,,Big Machine
TRK00507,Frozen Shadows,The Drift,Hip-Hop,2019,3:40,220,142,D Minor,0.548,0.418,0.643,0.62,0.324,-4.1,True,2.02,149,1275,,Warner Music
TRK00508,Faded Chains,Theo Pierce,R&B,2023,3:36,216,77,A Minor,0.774,0.337,0.622,0.253,0.034,-12.5,False,7.2,223,3891,,A24 Sounds
TRK00509,Bitter Lies,Jace Kade,Rock,2022,4:03,243,133,C# Minor,0.92,0.636,0.565,0.349,0.089,-6.9,False,7.32,464,8434,,Sub Pop
TRK00510,Electric Lies,Skye Drake,Rock,2015,3:59,239,89,D Minor,0.755,0.64,0.438,0.261,0.101,-3.9,False,3.5,163,4283,,Warner Music
TRK00511,Cloudy Echoes,Obsidian Coast,Pop,2018,3:23,203,143,E Major,0.451,0.257,0.607,0.582,0.098,-4.3,False,9.92,722,7548,,Warner Music
TRK00512,Quiet Nights,Finn Quinn ft. Nora Holt,Hip-Hop,2023,3:09,189,85,A# Major,0.369,0.377,0.221,0.699,0.11099999999999999,-9.9,True,0.79,58,621,99.0,Warner Music
TRK00513,Sacred Heart,The Drift,Pop,2020,3:27,207,121,D Minor,0.602,0.468,0.32,0.501,0.093,-4.1,True,2.8,249,2574,,Sony Music
TRK00514,Electric Nights,Juno West,Electronic,2015,3:41,221,102,G Minor,0.619,0.518,0.491,0.29,0.171,-7.4,False,14.21,612,32846,17.0,Sub Pop
TRK00515,Hollow Tears Inside,Finn Voss,Pop,2024,3:45,225,162,C Major,0.558,0.37,0.511,0.437,0.126,-6.1,True,14.82,955,37278,,Sony Music
TRK00516,Broken Nights,Remy Solis,Hip-Hop,2017,3:38,218,160,F Major,0.723,0.594,0.676,0.419,0.342,-10.7,True,12.14,507,11581,,AWAL
TRK00517,Distant Roads,Lila Cruz ft. River Cruz,Rock,2021,3:24,204,107,F# Major,0.757,0.287,0.427,0.321,0.305,-20.0,False,15.75,887,33735,,Warner Music
TRK00518,Quiet Echoes Again,Solar Hymn,Hip-Hop,2019,4:05,245,88,F Minor,0.911,0.597,0.583,0.406,0.28200000000000003,-10.2,False,2.55,118,2764,,Sony Music
TRK00519,Sacred Memories,Devon West,Indie,2023,3:01,181,129,G# Major,0.57,0.47,0.566,0.7,0.042,-5.6,False,0.46,1,1242,,Dead Oceans
TRK00520,Neon Tears Tonight,Zoe Solano,Rock,2023,5:01,301,124,D Major,0.993,0.687,0.549,0.071,0.042,-8.2,True,3.01,127,3528,22.0,Universal Music
TRK00521,Neon Love,Elijah Solano,Pop,2020,3:56,236,68,E Major,0.682,0.597,0.803,0.462,0.094,-5.2,False,9.5,346,7832,,Dead Oceans
TRK00522,Burning Love,Axel Laurent,Latin,2022,2:44,164,82,C# Minor,0.863,0.539,0.107,0.5,0.026,-3.6,False,11.87,368,18966,,Universal Music
TRK00523,Silver Summer Forever,Remy Stone ft. Lila Voss,Indie,2024,3:34,214,109,A# Minor,0.476,0.233,0.19,0.603,0.064,-8.7,False,2.14,22,1895,,A24 Sounds
TRK00524,Ghostly Waves Inside,Vera Fox,Electronic,2023,3:56,236,77,A Major,1.0,0.421,0.734,0.151,0.119,-9.0,False,1.2,88,1195,89.0,Secretly Canadian
TRK00525,Wasted Dreams,Devon Adler,R&B,2020,3:14,194,129,G Minor,0.728,0.435,0.274,0.521,0.209,-15.2,False,1.34,116,1805,20.0,Concord
TRK00526,Bitter Winter Together,The Pale Hours,Pop,2021,2:30,150,135,C Major,0.874,0.64,0.167,0.268,0.024,-12.9,True,2.06,92,4432,6.0,Universal Music
TRK00527,Golden Dreams,Zoe Hartley ft. Indigo Cain,R&B,2024,2:48,168,145,C# Minor,0.654,0.532,0.248,0.629,0.089,-12.2,True,0.36,1,285,,Jagjaguwar
TRK00528,Sweet Grace,Vera Adler,Pop,2015,3:48,228,78,A Minor,0.434,0.086,0.678,0.581,0.078,-5.6,False,2.04,225,2468,18.0,Sony Music
TRK00529,Frozen Silence,Petra Kade ft. Marcus Holt,Rock,2015,2:20,140,80,G Major,0.886,0.74,0.391,0.234,0.085,-8.6,False,4.32,395,11430,,Jagjaguwar
TRK00530,Distant Shadows Again,Kai Reid,Pop,2018,2:32,152,153,C Minor,0.432,0.144,0.39,0.749,0.092,-9.4,False,3.62,165,4287,,Universal Music
TRK00531,Reckless Nights,Lila Quinn ft. Asha Solis,R&B,2023,3:47,227,124,A# Minor,0.319,0.19,0.573,0.757,0.08,-9.8,False,2.75,277,2533,,Interscope
TRK00532,Crimson Nights,Remy Cruz ft. Remy Adler,Hip-Hop,2017,3:19,199,152,E Major,0.829,0.459,0.433,0.35,0.75,-10.2,True,1.67,110,3062,,Universal Music
TRK00533,Restless Waves,Finn Stone,Hip-Hop,2019,3:01,181,138,G Major,0.609,0.454,0.445,0.284,0.666,-4.3,True,1.96,92,1143,16.0,Sony Music
TRK00534,Cloudy Lights,River Wren,Pop,2022,3:08,188,131,C Minor,0.451,0.306,0.624,0.597,0.456,-7.2,False,2.04,205,5120,,Universal Music
TRK00535,Lonely Love,River Wren,R&B,2018,2:31,151,115,B Major,0.224,0.241,0.785,0.924,0.081,-4.0,False,10.3,770,10878,,Concord
TRK00536,Lost Nights,Aria Mack,Hip-Hop,2019,3:45,225,112,F# Minor,0.698,0.712,0.716,0.348,0.177,-15.2,True,4.13,336,3436,,Sony Music
TRK00537,Hollow World Together,Mia Drake,Rock,2021,2:56,176,124,C# Major,0.974,0.689,0.593,0.305,0.038,-5.6,True,256.44,14724,646358,,Warner Music
TRK00538,Golden Silence Inside,Aria Hartley,Hip-Hop,2018,3:07,187,125,D# Minor,0.278,0.1,0.757,0.81,0.162,-9.2,True,2.67,47,6960,,Sony Music
TRK00539,Wild Waves Together,Solar Hymn,R&B,2024,3:40,220,72,F Minor,0.274,0.243,0.601,0.757,0.145,-8.5,False,7.49,426,17502,,Interscope
TRK00540,Burning Roads Again,Echo Chamber,Pop,2018,3:17,197,86,D Minor,0.53,0.617,0.559,0.739,0.164,-2.8,False,2.75,181,2987,,Beggars Group
TRK00541,Faded Roads,Nora Drake,Country,2023,3:00,180,120,A# Major,0.584,0.471,0.284,0.492,0.141,-8.9,False,2.73,173,4961,,Big Machine
TRK00542,Lost Time,Juno Hartley,Hip-Hop,2021,2:11,131,89,D Minor,0.62,0.535,0.258,0.472,0.14400000000000002,-5.8,False,31.85,1854,93086,5.0,Sub Pop
TRK00543,Sweet Tears Always,Asha Steele ft. Skye Stone,Pop,2017,3:41,221,81,A Minor,0.43,0.056,0.728,0.631,0.048,-11.1,True,14.98,612,25382,,Sony Music
TRK00544,Hollow Memories Still,Paper Wolves,Hip-Hop,2017,3:30,210,142,D# Minor,0.447,0.345,0.178,0.652,1.0,-7.4,True,0.42,108,1207,,Big Machine
TRK00545,Ghostly Love Alone,Lila Monroe,Pop,2021,3:07,187,80,E Minor,0.554,0.323,0.46,0.649,0.042,-13.1,True,1.11,110,2431,,Secretly Canadian
TRK00546,Restless Tears Tonight,River Mack,Rock,2020,2:48,168,75,A Major,0.86,0.464,0.444,0.135,0.255,-7.7,True,3.48,127,9091,,Secretly Canadian
TRK00547,Sweet Shadows,Sage Cain,Hip-Hop,2018,3:27,207,146,C Minor,0.802,0.518,0.507,0.463,0.339,-6.2,False,2.1,95,2060,,Warner Music
TRK00548,Midnight Days,Theo Adler ft. Elijah Drake,Indie,2024,3:45,225,140,A# Major,0.763,0.511,0.397,0.398,0.046,-3.6,True,0.6,28,1690,29.0,AWAL
TRK00549,Crimson Blues Always,Rhys Vale,Rock,2021,3:31,211,144,B Major,0.944,0.526,0.602,0.311,0.032,-10.4,False,4.86,129,12798,,Universal Music
TRK00550,Velvet Shadows Forever,Marcus Solis,Pop,2024,4:29,269,118,G# Minor,0.837,0.57,0.806,0.617,0.047,-9.4,False,0.37,1,911,,Sony Music
TRK00551,Burning Chains Together,Lila Kade,Rock,2018,3:54,234,84,D Major,0.666,0.409,0.875,0.406,0.115,-9.8,True,4.85,414,13837,,Warner Music
TRK00552,Golden Roads,Devon Bane ft. Aria Shaw,Pop,2018,3:23,203,85,B Minor,0.535,0.446,0.458,0.425,0.04,-8.4,False,10.63,355,26279,27.0,Sony Music
TRK00553,Bitter Eyes Tonight,Echo Chamber,Pop,2022,3:55,235,124,G Major,0.682,0.475,0.403,0.478,0.285,-10.9,False,13.06,589,25360,18.0,Sony Music
TRK00554,Fearless Eyes,Indigo Drake ft. Jace Lowe,Hip-Hop,2019,3:29,209,80,C# Major,0.624,0.458,0.325,0.543,0.21000000000000002,-15.1,False,3.43,203,7277,,Universal Music
TRK00555,Sacred Grace,Kai Mack ft. Axel Hartley,Pop,2018,3:29,209,95,F# Minor,0.732,0.613,0.44,0.519,0.144,-11.1,True,29.34,981,74882,,A24 Sounds
TRK00556,Ghostly Silence,Iron Lullaby,Pop,2017,4:16,256,111,D# Major,0.776,0.582,0.439,0.315,0.135,-7.7,False,6.3,467,14949,3.0,Jagjaguwar
TRK00557,Lost Chains Now,Juno Stone,Country,2016,2:53,173,98,D Minor,0.735,0.477,0.411,0.312,0.3,-8.0,False,12.24,916,24228,,Sub Pop
TRK00558,Timeless Days,Nora Wren,Electronic,2023,3:28,208,135,G Minor,0.834,0.25,0.635,0.149,0.058,-5.6,False,1.62,89,3232,,Dead Oceans
TRK00559,Midnight Fire Inside,Electric Fauna,Country,2019,4:12,252,77,C Major,0.78,0.579,0.489,0.212,0.089,-4.6,False,29.91,1152,80778,,Secretly Canadian
TRK00560,Restless Chains,Vera Reid,Hip-Hop,2024,3:39,219,82,F Major,0.641,0.289,0.295,0.437,0.081,-9.1,False,4.23,304,2219,29.0,Warner Music
TRK00561,Ghostly Summer Alone,Solar Hymn,Indie,2018,3:13,193,118,E Major,0.217,0.129,0.699,0.812,0.089,-13.1,False,31.97,2073,73367,,Sub Pop
TRK00562,Wasted Stars Now,Rhys Mack,Hip-Hop,2020,2:22,142,96,C Minor,0.744,0.536,0.267,0.653,0.612,-6.1,False,24.3,1399,46513,,AWAL
TRK00563,Velvet Eyes,Solar Hymn,Pop,2020,2:01,121,136,F Major,0.831,0.727,0.544,0.132,0.098,-7.5,True,5.81,361,15081,,AWAL
TRK00564,Electric Night,Lila Cross,R&B,2021,4:46,286,132,E Minor,0.343,0.481,0.639,0.766,0.522,-8.4,False,7.08,380,7176,,Secretly Canadian
TRK00565,Sweet Time,Soren Cruz,Pop,2024,3:39,219,71,F Minor,0.332,0.087,0.644,0.647,0.124,-3.2,True,3.36,154,6092,11.0,Warner Music
TRK00566,Hollow Chains,Lyra Cain,Hip-Hop,2023,3:05,185,137,C# Major,0.681,0.258,0.426,0.482,0.159,-5.9,False,1.46,70,1195,,Sub Pop
TRK00567,Midnight Winter,Lila West,R&B,2015,3:40,220,118,F# Minor,0.51,0.377,0.505,0.526,0.118,-7.1,False,8.79,646,18884,17.0,AWAL
TRK00568,Neon Heart,Dex Shaw ft. Cleo Ashford,Electronic,2020,2:51,171,84,B Major,0.71,0.495,0.222,0.556,0.025,-6.9,False,8.43,445,20311,80.0,Interscope
TRK00569,Golden Bones,Theo Ashford ft. Mia Vale,Rock,2023,3:14,194,115,D Minor,0.734,0.309,0.488,0.536,0.043,-4.5,True,0.51,53,1050,,Sub Pop
TRK00570,Velvet Bones,Indigo Nova ft. Zoe Vale,Hip-Hop,2015,2:51,171,140,D# Major,0.635,0.41,0.707,0.478,0.093,-9.9,False,3.64,242,6868,,Dead Oceans
TRK00571,Distant Grace,Rhys Vale,Pop,2021,2:33,153,81,C# Minor,0.323,0.294,0.487,0.914,0.083,-10.6,False,12.92,863,17551,,Interscope
TRK00572,Quiet Heart,Kai Stone,Latin,2019,2:07,127,138,G Major,0.538,0.177,0.501,0.661,0.078,-8.3,False,27.81,1553,58386,,Sony Music
TRK00573,Timeless Roads,Ember Nova,Pop,2020,2:26,146,115,F# Minor,0.184,0.0,0.162,1.0,0.215,-11.6,False,10.68,356,29356,23.0,Jagjaguwar
TRK00574,Golden Bones Again,Finn Reid,Hip-Hop,2020,4:06,246,113,A Major,0.779,0.416,0.57,0.372,0.22799999999999998,-7.7,True,0.58,47,1336,,Jagjaguwar
TRK00575,Neon Summer Now,Obsidian Coast,Pop,2020,2:49,169,124,C Minor,0.473,0.278,0.474,0.736,0.037,-7.2,False,1.06,78,590,,AWAL
TRK00576,Electric Rain,Lila Drake,Country,2024,3:47,227,121,F# Minor,0.739,0.578,0.611,0.317,0.286,-7.7,False,2.71,103,4801,,Concord
TRK00577,Hollow Fire,Electric Fauna,R&B,2021,4:03,243,114,F# Minor,0.642,0.372,0.613,0.382,0.008,-8.8,True,25.75,1973,60281,40.0,AWAL
TRK00578,Timeless Echoes,Luna Cain,Rock,2024,3:28,208,110,F# Minor,0.891,0.587,0.565,0.549,0.085,-1.7,True,1.93,153,3397,,Warner Music
TRK00579,Bitter Heart Now,Kai Cain ft. Kai Adler,Country,2023,3:16,196,122,D# Major,0.607,0.709,0.867,0.384,0.098,-4.2,False,16.71,1042,33058,18.0,Dead Oceans
TRK00580,Sacred World,Static Bloom,Pop,2020,3:32,212,135,D# Major,0.558,0.229,0.729,0.501,0.081,-7.8,False,1.85,55,5141,11.0,Warner Music
TRK00581,Distant Heart Together,Petra Steele ft. Aria Wren,Indie,2021,3:11,191,106,B Major,0.578,0.284,0.606,0.31,0.122,-7.2,False,8.35,536,22418,,A24 Sounds
TRK00582,Velvet Chains,Obsidian Coast,Pop,2020,4:13,253,131,F Minor,0.417,0.366,0.786,0.565,0.09,-2.7,False,1.23,40,865,,Universal Music
TRK00583,Electric Nights Forever,Kai Stone,Hip-Hop,2023,4:38,278,137,C# Major,0.914,0.732,0.458,0.149,0.366,-9.5,True,3.28,201,5826,8.0,Universal Music
TRK00584,Wasted Bones Always,Vera Cain ft. Juno West,Pop,2018,4:22,262,129,F Major,0.436,0.341,0.502,0.571,0.051,-10.9,False,0.95,30,1953,,Universal Music
TRK00585,Sacred Dreams Still,Marcus Laurent ft. Rhys Nova,Latin,2024,2:05,125,94,E Minor,0.941,0.865,0.548,0.283,0.026,-6.7,False,27.69,1847,72826,,Dead Oceans
TRK00586,Wasted Love Inside,Nora Holt ft. Dex Blaine,Country,2022,3:10,190,70,F Major,0.617,0.445,0.47,0.571,0.079,-6.1,False,1.7,58,1978,,Beggars Group
TRK00587,Neon Mind,Rhys Cain ft. Finn Ashford,Rock,2022,3:27,207,109,F Minor,0.775,0.227,0.732,0.259,0.036,-5.8,True,0.56,83,475,,Sony Music
TRK00588,Dark Heart Again,Skye Steele,Pop,2021,3:45,225,78,B Major,0.691,0.463,0.434,0.352,0.046,-4.6,False,0.5,97,996,,Jagjaguwar
TRK00589,Burning Eyes,Rhys Hartley ft. Skye Hartley,Hip-Hop,2021,2:21,141,128,C Major,0.432,0.201,0.554,0.784,0.624,-10.1,True,3.74,121,6242,,AWAL
TRK00590,Blazing Grace Forever,Asha Cruz,Rock,2022,2:21,141,107,F Minor,0.608,0.589,0.634,0.718,0.285,-12.4,True,2.32,142,2654,,Big Machine
TRK00591,Cloudy Waves Now,Juno Voss ft. Mia Voss,Hip-Hop,2022,4:17,257,138,C Minor,0.712,0.598,0.716,0.581,0.615,-9.5,True,9.76,520,27887,,Universal Music
TRK00592,Wild Mind,Mia Stone ft. Kai Vale,Pop,2018,3:06,186,129,E Minor,0.376,0.022,0.375,0.502,0.177,-5.5,True,3.03,120,3920,,Concord
TRK00593,Blazing Mind,Mia Voss,Electronic,2022,2:30,150,77,G Major,0.806,0.713,0.354,0.498,0.086,-10.7,False,19.12,960,12202,,Concord
TRK00594,Sweet Night,Zoe Cross,Electronic,2020,2:45,165,133,G Major,0.688,0.579,0.308,0.672,0.185,-14.3,True,2.52,1,1630,,Interscope
TRK00595,Velvet Waves,Zoe Nova,Country,2022,3:42,222,87,F Major,0.534,0.302,0.771,0.369,0.109,-7.0,False,15.95,1135,15993,59.0,Jagjaguwar
TRK00596,Wasted Silence Away,Aria Vale,Rock,2021,2:56,176,137,D Major,0.467,0.293,0.407,0.756,0.39,-9.5,False,1.21,124,958,,Universal Music
TRK00597,Electric Love,Lila Kade ft. Soren Vale,Hip-Hop,2018,3:36,216,129,G Minor,0.513,0.528,0.397,0.617,0.11699999999999999,-13.5,True,0.58,102,862,,A24 Sounds
TRK00598,Broken Silence Together,Asha Kade ft. Cleo Wren,Rock,2023,2:50,170,112,B Major,0.952,0.343,0.549,0.199,0.141,-7.2,False,1.45,27,1016,,Universal Music
TRK00599,Restless Nights,Theo Stone ft. Juno Pierce,Pop,2021,2:21,141,127,G# Minor,0.689,0.51,0.332,0.462,0.03,-8.9,False,0.96,35,1826,,Sony Music
TRK00600,Lost Roads Inside,Ghost Circuit,Electronic,2021,4:21,261,74,A# Minor,0.897,0.736,0.831,0.336,0.141,-1.6,False,0.83,10,1262,,A24 Sounds
TRK00601,Reckless Tears,The Pale Hours,R&B,2022,3:42,222,84,G# Major,0.398,0.246,0.463,0.821,0.021,-7.2,False,7.19,204,14342,,Concord
TRK00602,Ghostly Rain Forever,River Shaw,Pop,2022,3:14,194,109,F# Minor,0.886,0.667,0.71,0.424,0.031,-5.4,False,2.98,124,8859,25.0,Universal Music
TRK00603,Lost Lights,Lila Cross ft. Soren Shaw,Hip-Hop,2023,3:07,187,128,A Major,0.541,0.366,0.44,0.386,0.08700000000000001,-7.6,False,5.07,298,15107,,Sub Pop
TRK00604,Blazing Lies,Aria Calloway,Indie,2018,4:23,263,90,A# Minor,0.609,0.286,0.742,0.435,0.1,-9.6,False,8.17,309,12602,,A24 Sounds
TRK00605,Shattered Silence Always,Ember Ashford,Rock,2017,3:49,229,85,C# Major,0.906,0.476,0.417,0.286,0.109,-9.2,False,0.46,1,652,1.0,Sony Music
TRK00606,Timeless World,Marcus Drake,Rock,2022,4:11,251,74,D Minor,0.77,0.6,0.497,0.573,0.583,-3.7,False,8.81,256,19416,196.0,Big Machine
TRK00607,Bitter Time,Soren Holt,R&B,2018,3:05,185,143,D Major,0.416,0.181,0.7,0.34,0.076,-4.9,False,0.86,17,1220,,Sub Pop
TRK00608,Wild Heart Tonight,Jace Laurent,Rock,2017,3:29,209,137,D Major,0.906,0.375,0.727,0.202,0.152,-12.7,False,1.94,153,4744,,Beggars Group
TRK00609,Bitter Silence,River Ashford,Pop,2017,3:42,222,93,F Major,0.547,0.373,0.421,0.379,0.093,-11.9,False,0.35,151,701,,Universal Music
TRK00610,Sacred Dreams,River Ashford,R&B,2019,3:06,186,119,F# Major,0.644,0.347,0.623,0.32,0.142,-11.7,False,9.69,338,9677,,Interscope
TRK00611,Broken Mind,Cleo Lowe,Country,2024,3:23,203,69,D# Minor,0.442,0.119,0.39,0.765,0.092,-3.8,False,0.47,1,722,,Big Machine
TRK00612,Shattered Stars,Dex Voss,Pop,2017,3:05,185,91,A Major,0.415,0.28,0.644,0.604,0.198,-13.6,False,0.86,9,2286,200.0,Jagjaguwar
TRK00613,Wild Eyes Again,Axel Adler,Pop,2019,3:42,222,130,C# Minor,0.33,0.322,0.608,0.456,0.035,-4.7,False,0.96,79,1808,,A24 Sounds
TRK00614,Blazing Echoes Away,Axel Holt,Electronic,2024,2:37,157,111,G# Major,0.83,0.542,0.351,0.317,0.012,-6.1,False,3.59,164,8166,8.0,Secretly Canadian
TRK00615,Timeless Nights,Rhys Cruz ft. Mia Shaw,Electronic,2024,3:49,229,153,G# Major,1.0,0.501,0.512,0.444,0.115,-7.0,False,3.45,173,7847,,Beggars Group
TRK00616,Shattered Skies,Jace Blaine,Hip-Hop,2018,3:39,219,86,F Major,0.671,0.504,0.385,0.246,0.056999999999999995,-9.2,True,11.83,877,20174,,Warner Music
TRK00617,Wasted Waves Again,Luna Cruz,Rock,2024,3:19,199,132,G# Major,0.607,0.539,0.42,0.578,0.234,-3.3,False,3.7,248,4583,5.0,Concord
